datetime,content,title,stock_code,stock_name,industry,matched_keyword,fetch_date,analysis_time,news_index,sentiment,direct_impact_score,direct_impact_desc,indirect_impact_score,indirect_impact_desc,certainty,time_to_effect,overall_score,risk_factors,action_suggestion
2022-01-12 10:03:43, 【34股获融资净买入超5000万元 比亚迪获净买入最多】据wind统计显示，1月11日共有1024只个股获融资净买入，净买入金额在千万元以上的有233只。其中，34只融资净买入额超5000万元。比亚迪获融资净买入额居首，当日净买入1.58亿元。隆基股份、华发股份、保利发展、桐昆股份、伊利股份、飞凯材料等股获融资净买入额超9000万元。（证券时报网）,,600887,伊利股份,乳制品制造,伊利股份,2022-01-12,2025-10-13 00:56:44,8,中性,2,获融资净买入超9000万元，显示一定市场关注度,0,乳制品行业相对稳定，无明显行业性影响,0.7,1周内,1.4,消费行业竞争激烈,可继续持有，关注行业竞争格局变化
2022-01-12 09:52:25,软银股价在日本涨近5%，因股票回购和阿里巴巴等科技股反弹。,,09988,阿里巴巴,电子商务,阿里巴巴,2022-01-12,2025-10-13 00:56:44,9,中性,0,新闻未直接提及阿里巴巴，仅作为软银投资组合的一部分被提及,1,科技股整体反弹对阿里巴巴有间接积极影响,0.6,1个月内,0.6,科技股反弹持续性不确定,关注科技板块整体走势，无需立即调整
2022-01-12 09:46:36,港股烟草概念股走高，思摩尔国际涨超4%，华宝国际涨近3%，比亚迪电子涨超2%，中国波顿涨近2%。,,002594,比亚迪,新能源汽车,比亚迪,2022-01-12,2025-10-13 00:56:44,10,中性,1,比亚迪电子作为子公司股价上涨2%，对母公司有轻微正面影响,0,烟草概念股上涨与新能源汽车关联度低,0.5,1周内,0.5,子公司股价波动对母公司影响有限,关注子公司表现，但母公司投资价值主要看新能源汽车主业
2022-01-12 09:37:08,A股锂电股开盘拉升反弹，宁德时代涨超4%，泰和科技、德方纳米涨超10%，华友钴业、恩捷股份、星源材质、龙蟠科技等集体冲高。,,300750,宁德时代,新能源电池,宁德时代,2022-01-12,2025-10-13 01:02:15,1,中性偏多,2,市场情绪向好，宁德时代作为锂电龙头直接受益,3,整个锂电板块集体上涨，行业整体情绪向好,1.0,立即,5,市场情绪波动可能导致股价短期波动,关注行业整体趋势，可适当持有
2022-01-12 09:37:08,A股锂电股开盘拉升反弹，宁德时代涨超4%，泰和科技、德方纳米涨超10%，华友钴业、恩捷股份、星源材质、龙蟠科技等集体冲高。,,300750,宁德时代,新能源电池,宁德时代,2022-01-12,2025-10-13 01:02:15,2,中性偏多,2,市场情绪向好，宁德时代作为锂电龙头直接受益,3,整个锂电板块集体上涨，行业整体情绪向好,1.0,立即,5,市场情绪波动可能导致股价短期波动,关注行业整体趋势，可适当持有
2022-01-12 09:29:12, 【蓝色光标：成为元宇宙产业委员会首批成员】记者获悉，1月11日，中国移动通信联合会元宇宙产业委员会公布了首批成员单位，蓝色光标成功入选。（证券时报）,,600941,中国移动,电信运营,中国移动,2022-01-12,2025-10-13 01:02:15,3,中性,0,新闻未直接提及中国移动的业务或股价表现,1,元宇宙是新兴领域，中国移动可能在基础设施建设方面有潜在机会,1.0,6个月以上,1,元宇宙发展存在不确定性,关注公司在元宇宙领域的战略布局
2022-01-12 09:29:12, 【蓝色光标：成为元宇宙产业委员会首批成员】记者获悉，1月11日，中国移动通信联合会元宇宙产业委员会公布了首批成员单位，蓝色光标成功入选。（证券时报）,,600941,中国移动,电信运营,中国移动,2022-01-12,2025-10-13 01:02:15,4,中性,0,新闻未直接提及中国移动的业务或股价表现,1,元宇宙是新兴领域，中国移动可能在基础设施建设方面有潜在机会,1.0,6个月以上,1,元宇宙发展存在不确定性,关注公司在元宇宙领域的战略布局
2022-01-13 17:31:02,【北向资金净流出5.85亿 恒瑞医药净卖出7.77亿】北向资金今日净流出5.85亿。恒瑞医药净卖出7.77亿，爱尔眼科净卖出5.65亿，中国巨石净卖出5.00亿，比亚迪净卖出2.86亿。,,002594,比亚迪,新能源汽车,比亚迪,2022-01-13,2025-10-13 01:02:15,5,偏空,-2,北向资金净卖出比亚迪2.86亿，表明外资短期看空,-2,北向资金整体净流出，表明外资对A股整体持谨慎态度,1.0,立即,-4,外资流向变化可能导致股价进一步波动,关注公司基本面变化，谨慎对待
2022-01-13 17:31:02,【北向资金净流出5.85亿 恒瑞医药净卖出7.77亿】北向资金今日净流出5.85亿。恒瑞医药净卖出7.77亿，爱尔眼科净卖出5.65亿，中国巨石净卖出5.00亿，比亚迪净卖出2.86亿。,,600276,恒瑞医药,化学制药,恒瑞医药,2022-01-13,2025-10-13 01:02:15,6,偏空,-3,北向资金净卖出恒瑞医药7.77亿，净卖出金额最高，表明外资强烈看空,-2,北向资金整体净流出，表明外资对A股整体持谨慎态度,1.0,立即,-5,外资流向变化可能导致股价进一步波动,关注公司基本面变化，谨慎对待
2022-01-13 17:31:02,【北向资金净流出5.85亿 恒瑞医药净卖出7.77亿】北向资金今日净流出5.85亿。恒瑞医药净卖出7.77亿，爱尔眼科净卖出5.65亿，中国巨石净卖出5.00亿，比亚迪净卖出2.86亿。,,002594,比亚迪,新能源汽车,比亚迪,2022-01-13,2025-10-13 01:02:15,7,偏空,-2,北向资金净卖出比亚迪2.86亿，表明外资短期看空,-2,北向资金整体净流出，表明外资对A股整体持谨慎态度,1.0,立即,-4,外资流向变化可能导致股价进一步波动,关注公司基本面变化，谨慎对待
2022-01-13 17:31:02,【北向资金净流出5.85亿 恒瑞医药净卖出7.77亿】北向资金今日净流出5.85亿。恒瑞医药净卖出7.77亿，爱尔眼科净卖出5.65亿，中国巨石净卖出5.00亿，比亚迪净卖出2.86亿。,,600276,恒瑞医药,化学制药,恒瑞医药,2022-01-13,2025-10-13 01:02:15,8,偏空,-3,北向资金净卖出恒瑞医药7.77亿，净卖出金额最高，表明外资强烈看空,-2,北向资金整体净流出，表明外资对A股整体持谨慎态度,1.0,立即,-5,外资流向变化可能导致股价进一步波动,关注公司基本面变化，谨慎对待
2022-01-13 17:03:10,  热门中概股盘前走低，新东方(EDU.N)、小鹏汽车(XPEV.N)、贝壳(BEKE.N)跌超3%，雾芯科技(RLX.N)跌超2%，阿里巴巴(BABA.N)跌1.17%。,,09988,阿里巴巴,电子商务,阿里巴巴,2022-01-13,2025-10-13 01:02:15,9,偏空,-1,阿里巴巴盘前下跌1.17%，表明市场对中概股整体看空,-2,多个中概股下跌，整个中概股板块面临压力,0.8,立即,-2,中概股监管政策变化风险,关注公司基本面及政策环境变化
2022-01-13 16:32:18,  【宁德时代现1.59亿元微幅溢价的大宗交易】宁德时代出现1.59亿元微幅溢价的大宗交易，成交价每股565.04元，东兴证券福州五四路卖出，东兴证券宁德闽东中路接盘。,,300750,宁德时代,新能源电池,宁德时代,2022-01-13,2025-10-13 01:02:15,10,中性偏多,1,宁德时代出现微幅溢价的大宗交易，表明机构投资者短期看好,1,大宗交易微幅溢价对整个锂电板块情绪有积极影响,1.0,立即,2,大宗交易可能只是短期行为,关注公司长期发展前景
2022-01-13 12:07:42,【港股午评：恒指涨0.08% 科技股回落融创中国大跌超16%】截至午盘，恒生指数涨0.08%，报24221.83点，国企指数跌0.11%，红筹指数涨0.22%。苹果概念股走低，高伟电子跌超10%，富智康集团跌近3%，舜宇光学科技跌超2%。煤炭股领涨，兖矿能源涨超5%，中国神华涨近4%，伊泰煤炭涨超4%。科技股回落，阿里健康跌近5%，哔哩哔哩跌4.62%，京东跌近4%。 融创中国跌16.10%。 恒大汽车跌5.96%，早盘曾涨超3%。,,601088,中国神华,煤炭开采,中国神华,2022-01-13,2025-10-13 01:09:51,1,中性,3,中国神华股价上涨近4%，表明市场对煤炭股看好，可能对公司短期股价有正面影响,2,煤炭股整体领涨，反映市场对能源板块的乐观情绪，可能带动行业整体估值提升,0.8,立即,4,煤炭价格波动风险，政策调控风险,可关注短期交易机会，但需注意板块轮动风险
2022-01-13 12:01:28,【中国电信回应“行程码查询异常”：对相关设备紧急扩容所致】针对部分用户无法刷出通信行程码一事，1月13日中午，中国电信回应称，因近期各地疫情防控压力增大，公司针对大数据行程卡相关设备进行紧急扩容，9点02分起，由于扩容设备测试造成部分地区用户调用大数据行程卡出现异常，9点50分已恢复正常。（澎湃）,,601728,中国电信,电信运营,中国电信,2022-01-13,2025-10-13 01:09:51,2,中性,-2,网络故障导致用户无法使用行程码，可能影响公司服务质量和品牌形象,-1,短期网络问题可能引发用户对电信运营商服务稳定性的担忧,0.9,立即,-3,服务质量风险，品牌形象受损风险,关注公司后续服务质量改进措施，短期可能面临一定抛压
2022-01-13 11:47:25,【中国电信又网络故障了？多地网友称行程码“数据查询异常”】1月13日早高峰上班时间，多地网友发文称，中国电信通信行程码无法显示，导致无法进入部分场所。多位上海中国电信用户截图显示，在通信大数据行程卡查询时，显示“数据查询异常。”联通和移动用户则不受影响。目前中国电信网络已经修复。中国电信相关人士表示，确实网络出了点问题，具体原因暂时还在了解中。,,601728,中国电信,电信运营,中国电信,2022-01-13,2025-10-13 01:09:51,3,中性,-2,网络故障导致用户无法使用行程码，直接影响用户体验和公司声誉,-1,可能引发用户对电信运营商服务可靠性的普遍担忧,0.9,立即,-3,服务质量风险，客户流失风险,短期回避，关注公司网络稳定性改善情况
2022-01-13 11:31:08,"上证综指午盘收跌0.31%，报3586.29点。 贵州茅台对指数下跌拖累最大，下跌2.3%。 普莱柯跌幅最大，下跌9.0%。午盘交易中，1,752支股票中973支下跌，694支上涨；5个类股中3个类股走低，以工业股为首。",,600519,贵州茅台,白酒行业,贵州茅台,2022-01-13,2025-10-13 01:09:51,4,负面,-3,贵州茅台对指数下跌拖累最大，下跌2.3%，反映市场对其短期走势担忧,-2,白酒板块整体可能受市场情绪影响，估值面临压力,0.7,1周内,-5,估值回调风险，消费需求疲软风险,短期谨慎，关注消费复苏情况
2022-01-13 10:39:06,创业板指拉升翻红，此前跌超1%，宁德时代涨近3%。,,300750,宁德时代,新能源电池,宁德时代,2022-01-13,2025-10-13 01:09:51,5,中性,3,宁德时代涨近3%，股价表现强劲，反映市场对其看好,2,新能源板块整体表现活跃，行业景气度较高,0.8,立即,4,估值过高风险，政策变动风险,可关注，但需注意估值风险
2022-01-13 10:39:06,创业板指拉升翻红，此前跌超1%，宁德时代涨近3%。,,300750,宁德时代,新能源电池,宁德时代,2022-01-13,2025-10-13 01:09:51,6,中性,3,宁德时代涨近3%，股价表现强劲，反映市场对其看好,2,新能源板块整体表现活跃，行业景气度较高,0.8,立即,4,估值过高风险，政策变动风险,可关注，但需注意估值风险
2022-01-13 10:28:55,【北京冬奥组委：北京冬奥会将全面实现碳中和】北京冬奥组委总体策划部部长李森介绍，严格实施低碳管理。充分利用北京奥运会场馆，从源头减少碳排放。同时，我们建设低碳场馆，所有场馆都达到了绿色建筑标准，4个冰上场馆使用了新型二氧化碳制冷剂，建成超过5万平米的超低能耗示范工程，全面使用低碳能源，赛时全部场馆常规能源100％使用绿电。构建低碳交通体系，节能与清洁能源车辆在赛时车辆中占比超过了8成。在此基础上，积极拓展碳补偿渠道，北京和张家口两地政府将林业碳汇捐赠北京冬奥会，中国石油、国家电网、三峡集团也为北京冬奥会赞助了碳中和产品，通过这些措施，北京冬奥会将全面实现碳中和。(北京晚报),,601857,中国石油,石油天然气,中国石油,2022-01-13,2025-10-13 01:09:51,7,中性,1,中国石油赞助冬奥会碳中和产品，可能提升品牌形象，但短期收益有限,3,碳中和政策推动能源结构转型，长期利好新能源和清洁能源企业,0.7,3个月内,2,转型风险，传统业务下滑风险,长期关注新能源转型进展
2022-01-13 10:15:14,  【海天味业成立酿造食品公司 经营范围含生物化工产品技术研发】企查查APP显示，1月10日，海天酿造食品有限公司成立，注册资本5000万元人民币，经营范围包含：生物化工产品技术研发；专业设计服务；标准化服务；普通货物仓储服务等。企查查股权穿透显示，该公司由海天味业(603288)100%控股。,,603288,海天味业,调味品制造,海天味业,2022-01-13,2025-10-13 01:09:51,8,中性,2,成立新公司拓展生物化工技术研发，显示公司多元化战略意图,1,可能为调味品行业带来新的技术发展方向,0.6,1个月内,1,新业务拓展风险，研发投入风险,关注新业务发展情况，短期影响有限
2022-01-13 10:09:12,港股手游股走低，IGG跌超5%，哔哩哔哩跌近4%，网易跌超3%，腾讯控股跟跌。,,00700,腾讯控股,互联网科技,腾讯控股,2022-01-13,2025-10-13 01:09:51,9,负面,-2,腾讯控股跟跌，手游股整体走低，反映市场对互联网板块担忧,-2,互联网行业可能面临监管压力和增长放缓风险,0.7,1周内,-4,监管风险，增长放缓风险,短期谨慎，关注政策动向
